265,432000000,map,catamaran/base_link,1.1616164833073294e-05,0.0034214037667689347,0.0,0.0,0.0,-0.0018869494241524666,0.9999982197093507,0.001623760167979491,-1.0934293722182674e-23,0.0,0.0,0.0,-6.323508666107461e-25,-2.211415668871969e-23,0.001623760167979491,0.0,0.0,0.0,5.830507739760741e-27,0.0,0.0,9.986149547435997e-07,1.7347928315004083e-21,-9.449721960158613e-24,0.0,0.0,0.0,1.734792831500408e-21,9.972375386036738e-07,1.195592457386382e-35,0.0,0.0,0.0,-9.449721960158613e-24,1.1715951619581111e-35,9.972375386036738e-07,0.0,-6.323508666107463e-25,5.8305077397607386e-27,0.0,0.0,0.0,9.999986144367737e-10,2.0791351384795266e-10,3.763384598897246e-08,0.0,0.0,0.0,-5.094071570284582e-09,0.024227813227834488,-7.479905936456675e-22,0.0,0.0,0.0,-1.7291587644629482e-19,1.743045553405793e-21,0.024227813227834485,0.0,0.0,0.0,-1.6581621710533527e-22,0.0,0.0,9.979252984462225e-07,4.1331474251795895e-30,-2.2513954495651466e-32,0.0,0.0,0.0,4.1331474251795895e-30,9.918024591538679e-07,1.1019527213200466e-43,0.0,0.0,0.0,-2.2513954495651463e-32,1.0790664913581938e-43,9.918024591538679e-07,0.0,-1.7291587644629523e-19,-1.6581621710533651e-22,0.0,0.0,0.0,0.01219852985355605
265,760000000,map,catamaran/base_link,1.1615338972269577e-05,0.003420979617608833,0.0,0.0,0.0,-0.0018869578678911304,0.9999982196934176,0.0004015178928914755,4.168214805437901e-25,0.0,0.0,0.0,2.144947903463896e-24,-4.071279577414524e-25,0.0004015178928914755,0.0,0.0,0.0,4.936525804444177e-28,0.0,0.0,9.979231554447745e-07,-4.421096887645456e-21,-1.7702382617112145e-23,0.0,0.0,0.0,-4.4210968876454606e-21,9.958592019358354e-07,-3.774273539247434e-35,0.0,0.0,0.0,-1.7702382617112143e-23,-3.762539795732902e-35,9.958592019358354e-07,0.0,2.1449479034638956e-24,4.936525804444177e-28,0.0,0.0,0.0,9.999979200171287e-10,5.165974363640718e-10,-1.2917939659305745e-07,0.0,0.0,0.0,-7.282578251245025e-09,0.02399412098309908,4.925696029233774e-21,0.0,0.0,0.0,-9.26179143629514e-20,-4.3040353193677285e-21,0.02399412098309908,0.0,0.0,0.0,7.96539941918325e-24,0.0,0.0,9.968895753772148e-07,-2.6639403265931594e-30,-1.0667171074794997e-32,0.0,0.0,0.0,-2.6639403265931598e-30,9.877297515243455e-07,-8.870345068542569e-44,0.0,0.0,0.0,-1.0667171074794995e-32,-8.841820948951886e-44,9.877297515243455e-07,0.0,-9.261791436295153e-20,7.965399419182585e-24,0.0,0.0,0.0,0.01219046460624118
266,100000000,map,catamaran/base_link,1.161450961539472e-05,0.0034206902731700657,0.0,0.0,0.0,-0.001886962482641268,0.9999982196847098,0.0024537017180948453,-2.1196503196570256e-24,0.0,0.0,0.0,4.186462850488215e-24,8.775869311314886e-24,0.0024537017180948453,0.0,0.0,0.0,-5.021722367033224e-27,0.0,0.0,9.979253055156673e-07,-1.718310678594481e-20,-4.42359545168558e-23,0.0,0.0,0.0,-1.7183106785944814e-20,9.958677224953943e-07,-3.663153542465925e-34,0.0,0.0,0.0,-4.423595451685583e-23,-3.6642976651749185e-34,9.958677224953943e-07,0.0,4.1864628504882166e-24,-5.0217223670332245e-27,0.0,0.0,0.0,9.999979200745378e-10,6.480680068907213e-10,-2.518538225034098e-07,0.0,0.0,0.0,-8.206201081063578e-09,0.02478684609696291,3.980110385378764e-21,0.0,0.0,0.0,1.807165792222541e-21,-3.219173285024509e-21,0.02478684609696291,0.0,0.0,0.0,1.8276015775316112e-22,0.0,0.0,9.968943905355238e-07,-4.089342002572987e-29,-1.052754661020867e-31,0.0,0.0,0.0,-4.0893420025729884e-29,9.87803658741723e-07,-3.3751073709090495e-42,0.0,0.0,0.0,-1.0527546610208678e-31,-3.3763038276247126e-42,9.87803658741723e-07,0.0,1.807165792222387e-21,1.8276015775316048e-22,0.0,0.0,0.0,0.012397137830299691
266,432000000,map,catamaran/base_link,1.1614042025081785e-05,0.0034205109227494757,0.0,0.0,0.0,-0.0018869623071126557,0.999998219685041,0.001624181460723942,3.231174268123473e-25,0.0,0.0,0.0,5.539507462327449e-24,-2.7141863846014135e-25,0.001624181460723942,0.0,0.0,0.0,-8.459141890311138e-27,0.0,0.0,9.986149547435997e-07,-1.5198692929525945e-20,-3.414940884778045e-23,0.0,0.0,0.0,-1.5198692929525933e-20,9.972375386036738e-07,-3.7470114971296606e-34,0.0,0.0,0.0,-3.414940884778044e-23,-3.7477093633920778e-34,9.972375386036738e-07,0.0,5.5395074623274484e-24,-8.459141890311138e-27,0.0,0.0,0.0,9.99998614478987e-10,7.488028330164525e-10,-3.334192619026384e-07,0.0,0.0,0.0,-7.664021069985556e-09,0.024644012172410076,4.182306496005662e-21,0.0,0.0,0.0,9.508108163824171e-20,-6.269052234755553e-21,0.024644012172410076,0.0,0.0,0.0,3.2572766511145573e-22,0.0,0.0,9.979252984462225e-07,-3.621088208549771e-29,-8.136096125576489e-32,0.0,0.0,0.0,-3.6210882085497716e-29,9.918024591538679e-07,-3.452662840536825e-42,0.0,0.0,0.0,-8.136096125576488e-32,-3.45333609403756e-42,9.918024591538679e-07,0.0,9.508108163824185e-20,3.2572766511145587e-22,0.0,0.0,0.0,0.01235049840384204
266,760000000,map,catamaran/base_link,1.1613703592214103e-05,0.003420523419928764,0.0,0.0,0.0,-0.0018869578333155163,0.9999982196934829,0.00040153089832838514,1.8466160940697636e-24,0.0,0.0,0.0,5.7120059671488825e-24,-1.9710163030441606e-25,0.00040153089832838514,0.0,0.0,0.0,-1.1100801457893354e-26,0.0,0.0,9.979231554447745e-07,-1.1773425549493093e-20,-2.1551320207002073e-23,0.0,0.0,0.0,-1.1773425549493095e-20,9.958592019358354e-07,-1.2217790118117995e-34,0.0,0.0,0.0,-2.1551320207002073e-23,-1.2216668715941558e-34,9.958592019358354e-07,0.0,5.712005967148885e-24,-1.1100801457893359e-26,0.0,0.0,0.0,9.999979200362306e-10,6.282569898323149e-10,-3.4332830979027094e-07,0.0,0.0,0.0,-5.888284076007234e-09,0.024197830587605836,1.0866528030984988e-20,0.0,0.0,0.0,1.7566633570672813e-19,-8.99052333334051e-21,0.02419783058760584,0.0,0.0,0.0,4.440765909545178e-22,0.0,0.0,9.968895753772148e-07,-7.094800308264849e-30,-1.2987295831083004e-32,0.0,0.0,0.0,-7.094800308264847e-30,9.877297515243455e-07,-2.873940173261008e-43,0.0,0.0,0.0,-1.2987295831083e-32,-2.8736753192797894e-43,9.877297515243455e-07,0.0,1.7566633570672822e-19,4.440765909545176e-22,0.0,0.0,0.0,0.012259231695391034
267,80000000,map,catamaran/base_link,1.1613806932620518e-05,0.003420652682045525,0.0,0.0,0.0,-0.0018869503018226171,0.9999982197076945,0.0014180504765994063,-3.2053248736160586e-24,0.0,0.0,0.0,5.090300579567669e-24,6.514047323882017e-24,0.0014180504765994063,0.0,0.0,0.0,-1.1001663661218438e-26,0.0,0.0,9.979253055156673e-07,-2.0891267808391905e-20,-3.3689251301962496e-23,0.0,0.0,0.0,-2.0891267808391908e-20,9.958677224953928e-07,-3.392223347052317e-34,0.0,0.0,0.0,-3.3689251301962496e-23,-3.3924977434287853e-34,9.958677224953928e-07,0.0,5.09030057956767e-24,-1.100166366121844e-26,0.0,0.0,0.0,9.999979199856984e-10,4.930667433398787e-10,-3.058842235285475e-07,0.0,0.0,0.0,-3.3496795472445983e-09,0.023915865482782024,2.1430133914746708e-21,0.0,0.0,0.0,2.0088080243723156e-19,3.9506812319564542e-22,0.023915865482782024,0.0,0.0,0.0,4.243642438732535e-22,0.0,0.0,9.968943905355238e-07,-4.971838708336676e-29,-8.017585818015116e-32,0.0,0.0,0.0,-4.9718387083366784e-29,9.878036587409844e-07,-3.125582647896153e-42,0.0,0.0,0.0,-8.017585818015116e-32,-3.125839403038122e-42,9.878036587409844e-07,0.0,2.0088080243723156e-19,4.243642438732543e-22,0.0,0.0,0.0,0.012077314670760068
267,400000000,map,catamaran/base_link,1.1614058166717652e-05,0.003420947119573064,0.0,0.0,0.0,-0.0018869410195828452,0.9999982197252096,9.9999994834706e-10,4.512087947153635e-36,0.0,0.0,0.0,2.9308582723821233e-31,-3.028748688625716e-36,9.9999994834706e-10,0.0,0.0,0.0,-6.4733567722214095e-34,0.0,0.0,4.994807877755474e-07,-5.8446011184403055e-21,-9.14776568023167e-24,0.0,0.0,0.0,-5.844601118440309e-21,4.989647917399255e-07,-1.0297194642214732e-34,0.0,0.0,0.0,-9.147765680231675e-24,-1.0297482835507888e-34,4.989647917399255e-07,0.0,2.930858272382124e-31,-6.4733567722214095e-34,0.0,0.0,0.0,9.99997919962746e-10,1.815828114769397e-10,-2.0432134922621255e-07,0.0,0.0,0.0,-4.704548576259733e-10,0.023446016881490547,-2.0035944640760827e-21,0.0,0.0,0.0,2.106991142446422e-19,3.014999789324349e-21,0.023446016881490547,0.0,0.0,0.0,3.8435992135159203e-22,0.0,0.0,4.992223901576323e-07,-1.4016690043716232e-29,-2.1938434988583222e-32,0.0,0.0,0.0,-1.4016690043716246e-29,4.969322067587706e-07,-9.604881800168814e-43,0.0,0.0,0.0,-2.1938434988583222e-32,-9.605157523664885e-43,4.969322067587706e-07,0.0,2.106991142446427e-19,3.8435992135159424e-22,0.0,0.0,0.0,0.011994685323661679
267,740000000,map,catamaran/base_link,1.1614388505292003e-05,0.003421248912207371,0.0,0.0,0.0,-0.0018869310000577096,0.9999982197441158,0.0020370780403733395,1.660177338788651e-23,0.0,0.0,0.0,1.5308366846719898e-24,-3.360421238490852e-24,0.0020370780403733395,0.0,0.0,0.0,-7.911643242884149e-27,0.0,0.0,9.979253055156673e-07,-6.282683076558556e-21,8.761055053367668e-24,0.0,0.0,0.0,-6.282683076558556e-21,9.958677224953943e-07,2.6592897675601727e-35,0.0,0.0,0.0,8.761055053367665e-24,2.6468343612564574e-35,9.958677224953943e-07,0.0,1.5308366846719901e-24,-7.911643242884149e-27,0.0,0.0,0.0,9.999979200500249e-10,-1.2877084712176622e-10,-9.1813180984648e-08,0.0,0.0,0.0,2.501412736272492e-09,0.02442952381370266,-3.6931972490346345e-21,0.0,0.0,0.0,1.705194453006015e-19,4.74301041621209e-21,0.02442952381370266,0.0,0.0,0.0,2.433874463592639e-22,0.0,0.0,9.968943905355238e-07,-1.4951923321387345e-29,2.0850093090888948e-32,0.0,0.0,0.0,-1.495192332138734e-29,9.87803658741723e-07,2.4501953112839546e-43,0.0,0.0,0.0,2.0850093090888937e-32,2.4386810030358826e-43,9.87803658741723e-07,0.0,1.705194453006021e-19,2.433874463592656e-22,0.0,0.0,0.0,0.0123088907883811
268,60000000,map,catamaran/base_link,1.161533763502728e-05,0.00342161711844892,0.0,0.0,0.0,-0.001886923017269724,0.9999982197591788,0.00040150412517757394,-4.717514430975162e-25,0.0,0.0,0.0,-7.873396053059096e-25,4.733670302296737e-25,0.00040150412517757394,0.0,0.0,0.0,-2.2920429912628564e-27,0.0,0.0,9.979231554447745e-07,1.6228359352559888e-21,1.0848648482837964e-23,0.0,0.0,0.0,1.6228359352559886e-21,9.958592019358354e-07,-8.432422704762177e-36,0.0,0.0,0.0,1.084864848283796e-23,-8.521736490989125e-36,9.958592019358354e-07,0.0,-7.873396053059096e-25,-2.2920429912628564e-27,0.0,0.0,0.0,9.999979199919601e-10,-3.167340525041225e-10,4.7533249260269405e-08,0.0,0.0,0.0,4.704565180871368e-09,0.023778191838011897,-5.85767402994414e-22,0.0,0.0,0.0,1.1237477557911166e-19,1.3164959671849143e-21,0.023778191838011897,0.0,0.0,0.0,6.150781089734824e-23,0.0,0.0,9.968895753772148e-07,9.777158648560639e-31,6.537242153364025e-33,0.0,0.0,0.0,9.777158648560639e-31,9.877297515243455e-07,-1.9804934157033941e-44,0.0,0.0,0.0,6.537242153364024e-33,-2.0018343786881117e-44,9.877297515243455e-07,0.0,1.12374775579112e-19,6.150781089734868e-23,0.0,0.0,0.0,0.012099857203124167
268,392000000,map,catamaran/base_link,1.1615924394670977e-05,0.003421890269509726,0.0,0.0,0.0,-0.0018869175270490055,0.9999982197695384,0.002036861109106048,-9.615974620926056e-24,0.0,0.0,0.0,-2.625547606441e-24,1.623341952135606e-23,0.002036861109106048,0.0,0.0,0.0,1.5255716914636501e-27,0.0,0.0,9.986149547435997e-07,7.204017269719274e-21,2.300063319495517e-23,0.0,0.0,0.0,7.204017269719278e-21,9.972375386036742e-07,-1.1965039254235141e-34,0.0,0.0,0.0,2.300063319495517e-23,-1.19615375825983e-34,9.972375386036742e-07,0.0,-2.6255476064410008e-24,1.5255716914636497e-27,0.0,0.0,0.0,9.999986144416748e-10,-5.047179112016485e-10,1.5822640635294846e-07,0.0,0.0,0.0,6.038293408369054e-09,0.02427884281689601,2.6072239064967546e-23,0.0,0.0,0.0,3.602249968209572e-20,2.9502148571748984e-21,0.02427884281689601,0.0,0.0,0.0,-8.114414724163578e-23,0.0,0.0,9.979252984462225e-07,1.716355421301959e-29,5.479895877948026e-32,0.0,0.0,0.0,1.71635542130196e-29,9.918024591541989e-07,-1.1025259649562276e-42,0.0,0.0,0.0,5.479895877948026e-32,-1.1021967251089562e-42,9.918024591541989e-07,0.0,3.602249968209588e-20,-8.114414724163546e-23,0.0,0.0,0.0,0.01221617401844145
